t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2442.441,0.828125,-37.09097,-3.892972,14.619,-0.2407498,6.782539,4.980111,-23,571,-487
2442.445,0.8320312,-34.70156,-10.08438,13.53203,-0.3621899,5.978264,5.067463,-46,598,-470
2442.449,0.8359375,-28.51973,-15.76342,13.18247,-0.3355583,5.403021,5.166533,-97,580,-432
2442.453,0.8398438,-21.95483,-19.80484,12.86644,-0.3536678,4.947088,4.983307,-71,570,-448
2442.457,0.84375,-20.37944,-19.00517,12.19127,-0.2002697,4.682902,4.867193,-98,562,-423
2442.461,0.8476562,-19.27332,-18.58379,11.69328,0.03834952,4.452805,4.927913,-95,616,-429
2442.465,0.8515625,-16.49605,-17.73146,9.543288,0.278034,4.217382,5.023787,-85,580,-457
2442.469,0.8554688,-14.2886,-16.49126,8.183381,0.314253,4.226969,4.911934,-107,556,-393
2442.473,0.859375,-14.42267,-13.90073,9.572018,0.02663161,4.285559,4.686098,-111,532,-434
2442.477,0.8632812,-14.56632,-12.77067,9.854534,-0.1512675,4.24934,4.392085,-116,569,-407
2442.48,0.8671875,-11.01812,-8.5473,8.441955,-0.5006743,4.344148,3.98835,-113,630,-415
2442.484,0.8710938,-9.437943,-8.686164,8.398859,-0.9470201,4.428304,3.631486,-90,558,-446
2442.488,0.875,-7.570466,-8.978256,7.910442,-1.253816,4.558267,3.300189,-98,596,-412
2442.492,0.8789062,-7.268796,-10.45308,8.858546,-1.784318,4.835235,3.033873,-91,571,-427
2442.496,0.8828125,-8.858546,-10.83616,11.19529,-2.099636,4.911934,2.908172,-125,607,-430
2442.5,0.8867188,-11.01812,-9.959879,14.02044,-2.481001,4.79582,2.789928,-131,598,-455
2442.504,0.890625,-12.99094,-8.231265,17.18558,-2.979545,4.35054,2.646117,-34,572,-424
2442.508,0.8945312,-13.77624,-10.03649,17.60696,-3.195793,3.874367,2.579005,-77,597,-406
2442.512,0.8984375,-12.78504,-15.3181,16.29494,-3.186206,3.347061,2.426672,-118,605,-419
2442.516,0.9023438,-8.451532,-22.02187,14.96855,-2.846387,2.710033,2.084723,-122,588,-443
2442.52,0.90625,-5.48751,-30.5979,13.57034,-2.313754,2.323342,1.386974,-99,607,-404
2442.523,0.9101562,-2.810793,-35.22828,11.39161,-1.441303,2.028263,0.7893609,-90,620,-451
2442.527,0.9140625,0.8762778,-36.9138,8.269573,-0.5017395,1.97287,0.1203749,-89,602,-414
2442.531,0.9179688,4.410119,-33.16927,4.232949,0.6540724,2.146508,-0.8170578,-100,596,-414
2442.535,0.921875,2.628833,-27.31784,2.829946,1.424259,2.369148,-1.332646,-171,645,-459
2442.539,0.9257812,-0.9481039,-22.18467,3.816357,2.011219,2.483131,-1.717206,-93,639,-450
2442.543,0.9296875,-5.142745,-15.85919,6.852205,2.552374,2.260491,-2.359561,-120,566,-357
2442.547,0.9335938,-7.283161,-10.37168,9.548076,2.374474,1.857821,-2.606702,-106,619,-371
2442.551,0.9375,-8.441955,-8.504204,9.423578,2.417085,1.331581,-2.613094,-117,617,-389
2442.555,0.9414062,-5.736507,-9.232042,9.016563,2.667422,0.773382,-2.703641,-134,588,-400
