t_s,hip_deg,knee_deg,ankle_deg
128.261,-34.8186,25.0797,-7.29954
128.265,-34.7897,25.0023,-7.25354
128.269,-34.745,24.9025,-7.21601
128.273,-34.6852,24.78,-7.18918
128.277,-34.6095,24.6369,-7.17026
128.281,-34.5187,24.4756,-7.15654
128.285,-34.4149,24.3007,-7.14532
128.289,-34.298,24.1143,-7.13483
128.293,-34.1675,23.9189,-7.12208
128.296,-34.0251,23.716,-7.10648
128.3,-33.8743,23.5108,-7.08672
128.304,-33.7159,23.3047,-7.06327
128.308,-33.5523,23.0987,-7.03668
128.312,-33.3856,22.8927,-7.00789
128.316,-33.2174,22.6875,-6.97644
128.32,-33.0483,22.4814,-6.94463
128.324,-32.8791,22.2732,-6.91368
128.328,-32.7103,22.0619,-6.88515
128.332,-32.5401,21.8463,-6.85752
128.336,-32.3675,21.6246,-6.83093
128.339,-32.1913,21.3957,-6.80547
128.343,-32.0109,21.1597,-6.7803
128.347,-31.8266,20.9171,-6.75712
128.351,-31.6393,20.6698,-6.73478
128.355,-31.449,20.4185,-6.71161
128.359,-31.256,20.1632,-6.68796
128.363,-31.0611,19.9046,-6.66425
128.367,-30.8654,19.6447,-6.64097
128.371,-30.6711,19.3846,-6.61802
128.375,-30.4802,19.1254,-6.59298
128.379,-30.2927,18.8681,-6.56653
128.382,-30.1091,18.6142,-6.53868
128.386,-29.9285,18.3626,-6.50869
128.39,-29.7493,18.1114,-6.47504
128.394,-29.5692,17.8589,-6.43886
128.398,-29.387,17.6055,-6.39853
128.402,-29.2013,17.3504,-6.35436
128.406,-29.0121,17.0958,-6.30263
128.41,-28.8225,16.8445,-6.24547
128.414,-28.6348,16.5991,-6.18251
128.418,-28.4512,16.3605,-6.11668
128.421,-28.2717,16.1303,-6.0499
128.425,-28.0946,15.9046,-5.98238
128.429,-27.9208,15.6832,-5.91431
128.433,-27.7519,15.4669,-5.84914
128.437,-27.5872,15.2577,-5.77252
128.441,-27.4244,15.053,-5.69395
128.445,-27.2637,14.853,-5.63366
128.449,-27.105,14.6555,-5.57692
128.453,-26.9475,14.4587,-5.50691
128.457,-26.7893,14.2616,-5.42594
128.461,-26.6314,14.0671,-5.35055
128.464,-26.4725,13.875,-5.27328
128.468,-26.3086,13.68,-5.18161
128.472,-26.1362,13.4766,-5.07112
128.476,-25.9542,13.2609,-4.96095
128.48,-25.7598,13.0316,-4.85012
128.484,-25.5515,12.7878,-4.73136
128.488,-25.3324,12.5326,-4.59386
128.492,-25.1038,12.2656,-4.44617
128.496,-24.8653,11.985,-4.294
128.5,-24.6183,11.6928,-4.13549
128.503,-24.3669,11.3909,-3.95998
128.507,-24.1134,11.0773,-3.7722
128.511,-23.8587,10.7495,-3.57379
128.515,-23.604,10.4092,-3.36494
128.519,-23.3502,10.0609,-3.14524
128.523,-23.0918,9.70578,-2.91826
128.527,-22.8266,9.34177,-2.68254
128.531,-22.5581,8.97255,-2.43044
128.535,-22.285,8.60067,-2.15506
128.539,-22.0041,8.22832,-1.8645
128.543,-21.7141,7.85306,-1.5577
128.546,-21.4133,7.47181,-1.23219
128.55,-21.0989,7.0865,-0.876571
128.554,-20.7689,6.69729,-0.500518
128.558,-20.4292,6.30403,-0.0997493
128.562,-20.0837,5.90238,0.325609
128.566,-19.733,5.49337,0.787306
128.57,-19.3744,5.07586,1.27486
128.574,-19.0053,4.6436,1.79152
128.578,-18.6256,4.18514,2.33253
128.582,-18.235,3.69368,2.89958
128.586,-17.8313,3.17212,3.52863
128.589,-17.4162,2.63262,4.21626
128.593,-16.9983,2.09341,4.97688
128.597,-16.5781,1.56646,5.81218
128.601,-16.1515,1.05187,6.73402
128.605,-15.716,0.543871,7.71448
128.609,-15.2767,0.041415,8.75307
128.613,-14.8371,-0.460535,9.84882
128.617,-14.3982,-0.965037,11.006
128.621,-13.9577,-1.47678,12.1899
128.625,-13.5106,-1.99954,13.4046
128.628,-13.0496,-2.5424,14.6345
128.632,-12.5679,-3.10912,15.8143
128.636,-12.0701,-3.69476,16.8803
128.64,-11.5725,-4.28668,17.8112
128.644,-11.0837,-4.8801,18.5839
128.648,-10.6103,-5.47883,19.0693
128.652,-10.1555,-6.08069,19.3083
128.656,-9.72248,-6.67941,19.3656
128.66,-9.31762,-7.26161,19.3508
128.664,-8.95257,-7.80164,19.34
128.668,-8.63658,-8.27778,19.3478
128.671,-8.36969,-8.67949,19.3953
128.675,-8.15545,-8.99294,19.4887
128.679,-7.99963,-9.20346,19.5792
128.683,-7.90107,-9.28501,19.6581
128.687,-7.84571,-9.25311,19.7225
128.691,-7.82685,-9.12581,19.7896
128.695,-7.83791,-8.91559,19.8481
128.699,-7.87079,-8.62993,19.8684
128.703,-7.91634,-8.29472,19.8348
128.707,-7.96943,-7.92436,19.7851
128.711,-8.02663,-7.52769,19.6569
128.714,-8.08383,-7.10886,19.3807
128.718,-8.13923,-6.67467,18.922
128.722,-8.19111,-6.23096,18.303
128.726,-8.23952,-5.77938,17.646
128.73,-8.28455,-5.32008,16.9323
128.734,-8.32747,-4.84978,16.0433
128.738,-8.36668,-4.37674,14.9427
128.742,-8.39737,-3.90902,13.6814
128.746,-8.41711,-3.44936,12.283
128.75,-8.42832,-2.9924,10.8395
128.753,-8.43,-2.54016,9.40444
128.757,-8.41722,-2.09832,8.00501
128.761,-8.38309,-1.67018,6.64017
128.765,-8.32734,-1.24586,5.30745
128.769,-8.24771,-0.826195,4.00067
128.773,-8.13804,-0.415531,2.71656
128.777,-7.99709,-0.0119826,1.45513
128.781,-7.83312,0.39398,0.239011
128.785,-7.64997,0.813506,-0.906985
128.789,-7.44875,1.24355,-1.97824
128.793,-7.23305,1.68703,-2.96268
128.796,-7.00984,2.15395,-3.86072
128.8,-6.78169,2.65767,-4.6685
128.804,-6.55202,3.19391,-5.40271
128.808,-6.32352,3.75955,-6.07197
128.812,-6.09758,4.35495,-6.68681
128.816,-5.87493,4.98054,-7.2534
128.82,-5.6593,5.64384,-7.77632
128.824,-5.45098,6.339,-8.26663
128.828,-5.24845,7.06016,-8.73476
128.832,-5.05386,7.80559,-9.18373
128.836,-4.87092,8.58211,-9.60564
128.839,-4.70124,9.38347,-10.0131
128.843,-4.54462,10.2049,-10.4055
128.847,-4.40254,11.0443,-10.7821
128.851,-4.2802,11.9078,-11.1367
128.855,-4.17992,12.7922,-11.4756
128.859,-4.09997,13.693,-11.7986
128.863,-4.04221,14.6106,-12.1035
128.867,-4.0101,15.5466,-12.3877
128.871,-4.00395,16.5022,-12.6445
128.875,-4.01994,17.4717,-12.8678
128.878,-4.05738,18.4555,-13.0543
128.882,-4.1165,19.4556,-13.2013
128.886,-4.19794,20.4785,-13.3025
128.89,-4.29936,21.5215,-13.3523
128.894,-4.42153,22.5845,-13.3571
128.898,-4.56742,23.67,-13.3182
128.902,-4.73958,24.7835,-13.235
128.906,-4.9362,25.9185,-13.1082
128.91,-5.16195,27.0765,-12.9471
128.914,-5.41978,28.26,-12.7513
128.918,-5.70512,29.4635,-12.5234
128.921,-6.01908,30.6931,-12.2612
128.925,-6.36875,31.9569,-11.9763
128.929,-6.75878,33.2595,-11.6796
128.933,-7.18538,34.5975,-11.3743
128.937,-7.65027,35.9767,-11.0534
128.941,-8.15815,37.399,-10.7141
128.945,-8.70557,38.859,-10.358
128.949,-9.27481,40.3367,-9.9904
128.953,-9.85462,41.8211,-9.61785
128.957,-10.4365,43.2974,-9.25128
128.96,-11.0151,44.754,-8.90112
128.964,-11.5915,46.1856,-8.57489
128.968,-12.1719,47.594,-8.286
128.972,-12.762,48.9821,-8.03348
128.976,-13.3618,50.3534,-7.8107
128.98,-13.9657,51.7044,-7.60868
128.984,-14.5724,53.0373,-7.41733
128.988,-15.1866,54.358,-7.23696
128.992,-15.8108,55.666,-7.06904
128.996,-16.4378,56.9496,-6.90124
129,-17.0595,58.1968,-6.71482
129.003,-17.6586,59.3899,-6.51142
129.007,-18.2134,60.5063,-6.29296
129.011,-18.7041,61.5296,-6.05958
129.015,-19.1135,62.4444,-5.80937
129.019,-19.4219,63.2289,-5.53123
129.023,-19.6258,63.8747,-5.23391
129.027,-19.7497,64.4071,-4.91282
129.031,-19.8044,64.839,-4.56252
129.035,-19.8009,65.1822,-4.17077
129.039,-19.7582,65.4502,-3.7525
129.043,-19.7043,65.6672,-3.30285
129.046,-19.6509,65.8442,-2.80415
129.05,-19.616,65.9984,-2.24209
129.054,-19.6228,66.1484,-1.65822
129.058,-19.6851,66.2903,-1.06831
129.062,-19.8054,66.4229,-0.475609
129.066,-19.9822,66.5385,0.11377
129.07,-20.199,66.6098,0.657376
129.074,-20.4247,66.575,1.11933
129.078,-20.642,66.4294,1.51944
129.082,-20.8455,66.175,1.88026
129.085,-21.0448,65.8211,2.18459
129.089,-21.2604,65.3662,2.4047
129.093,-21.5039,64.8428,2.55528
129.097,-21.771,64.2661,2.67352
129.101,-22.0395,63.6218,2.76254
129.105,-22.2791,62.8894,2.82687
129.109,-22.4709,62.0478,2.85218
129.113,-22.6034,61.1067,2.85895
129.117,-22.6798,60.0817,2.8379
129.121,-22.7253,58.9999,2.78009
129.125,-22.7643,57.8718,2.67492
129.128,-22.8201,56.7245,2.54388
129.132,-22.9043,55.5719,2.37189
129.136,-23.0201,54.4157,2.15652
129.14,-23.1697,53.2611,1.96208
129.144,-23.3559,52.1033,1.76814
129.148,-23.5848,50.9564,1.53809
129.152,-23.859,49.8352,1.4374
129.156,-24.1855,48.762,1.66191
129.16,-24.5825,47.7965,2.16494
129.164,-25.0674,46.9992,2.93837
129.168,-25.6111,46.3827,3.75571
129.171,-26.1571,45.8925,4.22661
129.175,-26.6437,45.4022,4.33439
129.179,-27.0694,44.8397,4.36282
129.183,-27.4847,44.2376,4.53737
129.187,-27.8961,43.6312,4.73415
129.191,-28.2644,42.9933,4.80024
129.195,-28.5416,42.2539,4.77626
129.199,-28.6982,41.3867,4.73605
129.203,-28.7179,40.3961,4.66783
129.207,-28.6028,39.2938,4.55818
129.21,-28.3804,38.0983,4.36144
129.214,-28.0964,36.8473,4.1562
129.218,-27.7631,35.5686,4.02155
129.222,-27.39,34.2897,3.95906
129.226,-26.996,33.0358,3.87431
129.23,-26.6128,31.8299,3.71742
129.234,-26.2731,30.698,3.44121
129.238,-26.0405,29.7025,3.02833
129.242,-25.9735,28.9019,2.67956
129.246,-26.0746,28.3006,2.45238
129.25,-26.3329,27.8758,2.16717
129.253,-26.729,27.5953,1.72883
129.257,-27.2272,27.4215,1.2602
129.261,-27.7656,27.3141,0.878281
129.265,-28.3097,27.2583,0.571051
129.269,-28.8263,27.2298,0.274855
129.273,-29.2948,27.2051,-0.0329504
129.277,-29.7093,27.1763,-0.294282
129.281,-30.0708,27.134,-0.513741
129.285,-30.3878,27.0761,-0.735187
129.289,-30.6714,27.0058,-0.987223
129.293,-30.9231,26.917,-1.27498
129.296,-31.1291,26.7948,-1.58032
129.3,-31.2736,26.6247,-1.88603
129.304,-31.3575,26.4066,-2.18797
129.308,-31.3885,26.1419,-2.49802
129.312,-31.3765,25.8366,-2.81854
129.316,-31.338,25.5084,-3.14456
129.32,-31.2921,25.1778,-3.47514
129.324,-31.2501,24.8573,-3.814
129.328,-31.2203,24.5591,-4.15285
129.332,-31.2048,24.2926,-4.47693
129.335,-31.1984,24.0555,-4.77856
129.339,-31.2018,23.8502,-5.0545
129.343,-31.2182,23.6825,-5.30845
129.347,-31.2498,23.5624,-5.53496
129.351,-31.2962,23.4872,-5.73369
129.355,-31.359,23.4553,-5.90744
129.359,-31.4389,23.4665,-6.05652
129.363,-31.531,23.5181,-6.17746
129.367,-31.6245,23.594,-6.27431
129.371,-31.715,23.6845,-6.35024
129.375,-31.7991,23.7822,-6.41068
129.378,-31.8741,23.8794,-6.45989
129.382,-31.9376,23.9686,-6.50252
129.386,-31.9879,24.0431,-6.54242
129.39,-32.0235,24.0976,-6.58297
129.394,-32.0448,24.1299,-6.62547
129.398,-32.0552,24.1396,-6.67448
129.402,-32.0562,24.1277,-6.73203
129.406,-32.0472,24.0958,-6.796
129.41,-32.0299,24.0453,-6.86496
129.414,-32.009,23.9789,-6.9387
129.417,-31.9873,23.9012,-7.01479
129.421,-31.967,23.8169,-7.09224
129.425,-31.951,23.7311,-7.16906
129.429,-31.9418,23.647,-7.24356
129.433,-31.9418,23.5673,-7.3154
129.437,-31.9524,23.4949,-7.38338
129.441,-31.975,23.4327,-7.44701
129.445,-32.0069,23.3786,-7.50552
129.449,-32.0472,23.3337,-7.55686
129.453,-32.0936,23.3,-7.59707
129.457,-32.1422,23.2772,-7.62363
129.46,-32.1881,23.2622,-7.63486
129.464,-32.2289,23.2551,-7.62893
129.468,-32.2594,23.2477,-7.60991
129.472,-32.2755,23.233,-7.58108
129.476,-32.2762,23.2071,-7.54444
129.48,-32.2598,23.1633,-7.50429
129.484,-32.2222,23.0936,-7.46584
129.488,-32.1611,22.9941,-7.43337
129.492,-32.0806,22.8675,-7.40855
129.496,-31.9827,22.7133,-7.39372
129.5,-31.8688,22.5293,-7.39327
129.503,-31.7405,22.3201,-7.40506
129.507,-31.6032,22.0932,-7.4264
129.511,-31.4586,21.8524,-7.4557
129.515,-31.3082,21.6027,-7.48914
129.519,-31.1536,21.3477,-7.52348
129.523,-30.9968,21.0927,-7.55508
129.527,-30.8378,20.8392,-7.5822
129.531,-30.6772,20.5879,-7.60446
129.535,-30.5143,20.3392,-7.61976
129.539,-30.3485,20.0922,-7.62817
129.542,-30.1787,19.8454,-7.62949
129.546,-30.004,19.5969,-7.62372
129.55,-29.8234,19.346,-7.61059
129.554,-29.6383,19.0916,-7.59242
129.558,-29.4488,18.8322,-7.57319
129.562,-29.2543,18.5655,-7.55654
129.566,-29.0555,18.292,-7.54192
129.57,-28.8543,18.0116,-7.53019
129.574,-28.653,17.7277,-7.52041
129.578,-28.4542,17.4443,-7.51218
129.582,-28.2596,17.1633,-7.50764
129.585,-28.0687,16.8835,-7.50732
129.589,-27.8822,16.607,-7.50828
129.593,-27.701,16.3365,-7.50635
129.597,-27.5253,16.0728,-7.50053
129.601,-27.3528,15.8143,-7.49365
129.605,-27.183,15.5609,-7.48435
129.609,-27.0141,15.3111,-7.47092
129.613,-26.8435,15.0629,-7.45217
129.617,-26.6704,14.8147,-7.42858
129.621,-26.4947,14.5664,-7.40162
129.625,-26.317,14.3184,-7.37222
129.628,-26.1372,14.0715,-7.33905
129.632,-25.9569,13.8254,-7.30378
129.636,-25.7776,13.5795,-7.26924
129.64,-25.5994,13.3351,-7.23681
129.644,-25.4211,13.0932,-7.19989
129.648,-25.2435,12.8532,-7.1601
129.652,-25.0665,12.6158,-7.11984
129.656,-24.8897,12.3813,-7.07966
129.66,-24.7127,12.1507,-7.0356
129.664,-24.5364,11.9242,-6.98361
129.667,-24.3596,11.7004,-6.92591
129.671,-24.1807,11.4771,-6.87926
129.675,-23.9962,11.2524,-6.81005
129.679,-23.8045,11.0243,-6.71117
129.683,-23.6044,10.7918,-6.61735
129.687,-23.3942,10.5473,-6.53649
129.691,-23.1744,10.2909,-6.4305
129.695,-22.946,10.0241,-6.31019
129.699,-22.711,9.75065,-6.19038
129.703,-22.4696,9.47135,-6.06963
129.707,-22.2231,9.18148,-5.93034
129.71,-21.971,8.87885,-5.77489
129.714,-21.713,8.56381,-5.60919
129.718,-21.4493,8.23651,-5.44021
129.722,-21.1805,7.89666,-5.26571
129.726,-20.9056,7.54583,-5.06741
129.73,-20.6246,7.18415,-4.85141
129.734,-20.3335,6.81117,-4.62293
129.738,-20.0275,6.42764,-4.38346
129.742,-19.7046,6.03477,-4.1153
129.746,-19.3673,5.63201,-3.82458
129.75,-19.0151,5.21841,-3.51514
129.753,-18.6486,4.7963,-3.18772
129.757,-18.2722,4.36176,-2.83163
129.761,-17.8934,3.91574,-2.44971
129.765,-17.5152,3.45898,-2.03617
129.769,-17.1407,2.99291,-1.58894
129.773,-16.7688,2.51248,-1.0961
129.777,-16.3933,2.0128,-0.569914
129.781,-16.0063,1.48674,-0.00941678
129.785,-15.6087,0.937357,0.590207
129.789,-15.2017,0.369972,1.26301
129.792,-14.7863,-0.20568,1.99995
129.796,-14.3626,-0.779113,2.80153
129.8,-13.933,-1.34252,3.65989
129.804,-13.4945,-1.89843,4.60335
129.808,-13.045,-2.45455,5.61191
129.812,-12.5909,-3.01065,6.67572
129.816,-12.1377,-3.56643,7.78299
129.82,-11.6841,-4.12538,8.9489
129.824,-11.2207,-4.69731,10.1556
129.828,-10.7409,-5.28448,11.3972
129.832,-10.248,-5.87856,12.6718
129.835,-9.74294,-6.47616,13.9988
129.839,-9.22739,-7.07601,15.3278
129.843,-8.70946,-7.67178,16.5861
129.847,-8.20456,-8.2528,17.7087
129.851,-7.72313,-8.81422,18.5962
129.855,-7.27088,-9.35604,19.2542
129.859,-6.84567,-9.884,19.7045
129.863,-6.45021,-10.4015,19.9743
129.867,-6.09044,-10.8968,20.1317
129.871,-5.77691,-11.346,20.2578
129.874,-5.51547,-11.7186,20.4314
129.878,-5.30415,-12.0074,20.6599
129.882,-5.14379,-12.2,20.9437
129.886,-5.02745,-12.2803,21.2565
129.89,-4.94526,-12.2729,21.5312
129.894,-4.88756,-12.1646,21.7704
129.898,-4.85133,-11.9626,21.9634
129.902,-4.83574,-11.688,22.0683
129.906,-4.83911,-11.3553,22.1246
129.91,-4.85543,-10.9716,22.1183
129.914,-4.88114,-10.5516,22.0307
129.917,-4.91419,-10.1057,21.852
129.921,-4.95354,-9.63848,21.541
129.925,-4.99862,-9.1504,21.0483
129.929,-5.04903,-8.64874,20.4236
129.933,-5.10206,-8.13725,19.7833
129.937,-5.15263,-7.61753,19.138
129.941,-5.19621,-7.09601,18.3749
129.945,-5.22938,-6.58116,17.4261
129.949,-5.24729,-6.08191,16.2681
129.953,-5.24646,-5.60359,14.9545
129.957,-5.23088,-5.14276,13.4992
129.96,-5.201,-4.69866,11.9607
129.964,-5.15455,-4.27065,10.4344
129.968,-5.08934,-3.85611,8.97767
129.972,-5.00886,-3.44606,7.58508
129.976,-4.91323,-3.03351,6.22888
129.98,-4.80097,-2.60543,4.87701
129.984,-4.67123,-2.16114,3.5357
129.988,-4.52812,-1.69687,2.22105
129.992,-4.37401,-1.20929,0.957519
129.996,-4.21084,-0.688478,-0.222752
129.999,-4.03999,-0.140038,-1.30087
130.003,-3.8649,0.433947,-2.28499
130.007,-3.687,1.03485,-3.17766
130.011,-3.5074,1.67241,-3.97597
130.015,-3.32703,2.34237,-4.69285
130.019,-3.14601,3.0407,-5.3478
130.023,-2.96777,3.7664,-5.94596
130.027,-2.79271,4.51575,-6.49623
130.031,-2.61909,5.28825,-7.01208
130.035,-2.44599,6.07579,-7.51109
130.039,-2.27573,6.87432,-8.00059
130.042,-2.10933,7.68309,-8.47797
130.046,-1.94849,8.50731,-8.93554
130.05,-1.79627,9.34601,-9.37135
130.054,-1.65659,10.1971,-9.79315
130.058,-1.53347,11.0616,-10.2023
130.062,-1.42871,11.9432,-10.5978
130.066,-1.34498,12.8394,-10.9784
130.07,-1.28649,13.7508,-11.3452
130.074,-1.25554,14.6787,-11.6974
130.078,-1.24854,15.6195,-12.0364
130.082,-1.26581,16.58,-12.349
130.085,-1.30953,17.5635,-12.6261
130.089,-1.38073,18.5735,-12.859
130.093,-1.47591,19.6059,-13.0381
130.097,-1.59491,20.6653,-13.1584
130.101,-1.73969,21.7504,-13.2218
130.105,-1.91168,22.8589,-13.2282
130.109,-2.10749,23.9857,-13.1664
130.113,-2.32845,25.1332,-13.0433
130.117,-2.57979,26.3076,-12.8611
130.121,-2.86604,27.5122,-12.6248
130.124,-3.18507,28.7442,-12.3416
130.128,-3.54058,30.0057,-12.0309
130.132,-3.94417,31.3078,-11.7024
130.136,-4.40386,32.6556,-11.3641
130.14,-4.90729,34.0359,-11.0206
130.144,-5.44756,35.4448,-10.6639
130.148,-6.01657,36.8806,-10.2827
130.152,-6.60291,38.3299,-9.8741
130.156,-7.19021,39.7769,-9.44192
130.16,-7.77537,41.2158,-9.00465
130.164,-8.36178,42.6445,-8.57932
130.167,-8.95422,44.0597,-8.17948
130.171,-9.55041,45.4526,-7.81238
130.175,-10.1483,46.8191,-7.49077
130.179,-10.7509,48.1614,-7.20832
130.183,-11.3624,49.4856,-6.95999
130.187,-11.9813,50.7939,-6.73751
130.191,-12.6037,52.0851,-6.52938
130.195,-13.22,53.3492,-6.31877
130.199,-13.8156,54.5751,-6.0977
130.203,-14.3741,55.7451,-5.87618
130.207,-14.8798,56.8374,-5.65911
130.21,-15.3089,57.8211,-5.42919
130.214,-15.6473,58.6775,-5.17624
130.218,-15.9121,59.4183,-4.91119
130.222,-16.1144,60.0566,-4.63638
130.226,-16.2616,60.6028,-4.3572
130.23,-16.3601,61.0651,-4.06675
130.234,-16.4241,61.4551,-3.76526
130.238,-16.4624,61.7817,-3.44647
130.242,-16.4839,62.0529,-3.12347
130.246,-16.5011,62.2792,-2.79233
130.249,-16.5261,62.4696,-2.43454
130.253,-16.5726,62.6406,-2.01473
130.257,-16.663,62.8158,-1.5631
130.261,-16.8173,63.0075,-1.0891
130.265,-17.0297,63.2032,-0.589611
130.269,-17.2893,63.3751,-0.0641149
130.273,-17.5903,63.5113,0.453837
130.277,-17.9289,63.6034,0.943323
130.281,-18.2926,63.6365,1.38838
130.285,-18.6728,63.5866,1.76727
130.289,-19.0622,63.4569,2.10351
130.292,-19.4542,63.2486,2.39317
130.296,-19.8414,62.956,2.62738
130.3,-20.2144,62.5738,2.80483
130.304,-20.5554,62.0685,2.93233
130.308,-20.8444,61.4377,3.02837
130.312,-21.076,60.6912,3.10655
130.316,-21.2477,59.8347,3.1636
130.32,-21.3566,58.8593,3.18295
130.324,-21.4102,57.7855,3.15906
130.328,-21.4345,56.6483,3.09958
130.332,-21.4431,55.465,3.00629
130.335,-21.449,54.2414,2.86119
130.339,-21.4664,52.9978,2.70859
130.343,-21.5131,51.7526,2.62176
130.347,-21.6033,50.5177,2.55288
130.351,-21.7533,49.311,2.38145
130.355,-21.9723,48.1446,2.2863
130.359,-22.2529,47.0322,2.45622
130.363,-22.5897,46.0045,2.91683
130.367,-22.9686,45.094,3.64248
130.371,-23.3388,44.3177,4.38331
130.374,-23.6184,43.5884,4.83231
130.378,-23.7809,42.8251,4.92694
130.382,-23.8751,42.0161,4.92415
130.386,-23.9675,41.1974,5.03107
130.39,-24.0783,40.4071,5.18597
130.394,-24.1959,39.6377,5.25409
130.398,-24.277,38.8282,5.22968
130.402,-24.2533,37.8966,5.17501
130.406,-24.0699,36.7884,5.08089
130.41,-23.7014,35.4942,4.94362
130.414,-23.1913,34.0619,4.7639
130.417,-22.6455,32.5951,4.58691
130.421,-22.1111,31.1512,4.45863
130.425,-21.6009,29.7542,4.38178
130.429,-21.1015,28.3957,4.31834
130.433,-20.6069,27.0697,4.171
130.437,-20.1392,25.7979,3.92731
130.441,-19.758,24.6374,3.5372
130.445,-19.5379,23.6639,3.10207
130.449,-19.5361,22.9327,2.80212
130.453,-19.7959,22.4718,2.52424
130.456,-20.3309,22.2838,2.1085
130.46,-21.0901,22.3236,1.58579
130.464,-21.9507,22.4863,1.13143
130.468,-22.8579,22.7352,0.772124
130.472,-23.7702,23.0436,0.444595
130.476,-24.6456,23.3653,0.10574
130.48,-25.4472,23.6576,-0.238636
130.484,-26.155,23.8944,-0.552828
130.488,-26.762,24.058,-0.838181
130.492,-27.2808,24.1487,-1.13432
130.496,-27.7418,24.1898,-1.47914
130.499,-28.1574,24.1906,-1.86477
130.503,-28.527,24.1531,-2.26002
130.507,-28.8366,24.0626,-2.63862
130.511,-29.0719,23.9046,-3.00314
130.515,-29.2225,23.6707,-3.38469
130.519,-29.2871,23.365,-3.78575
130.523,-29.2822,23.0124,-4.18087
130.527,-29.2465,22.6564,-4.54012
130.531,-29.2011,22.3203,-4.86931
130.535,-29.1584,22.0199,-5.17723
130.539,-29.1215,21.7597,-5.4652
130.542,-29.0883,21.5363,-5.72794
130.546,-29.0585,21.3455,-5.96529
130.55,-29.0362,21.1887,-6.17797
130.554,-29.0259,21.0712,-6.36668
130.558,-29.0261,20.9963,-6.52561
130.562,-29.0371,20.9603,-6.65625
130.566,-29.0578,20.9591,-6.75971
130.57,-29.0839,20.9844,-6.8399
130.574,-29.1081,21.0241,-6.9009
130.578,-29.126,21.0643,-6.94998
130.581,-29.1339,21.0939,-6.99266
130.585,-29.1312,21.1058,-7.03503
130.589,-29.1213,21.0982,-7.08361
130.593,-29.1066,21.0666,-7.14747
130.597,-29.0916,21.0159,-7.22359
130.601,-29.0814,20.952,-7.30864
130.605,-29.0802,20.88,-7.39972
130.609,-29.0885,20.8027,-7.49598
130.613,-29.1108,20.7267,-7.59391
130.617,-29.1516,20.6588,-7.69053
130.621,-29.2125,20.6017,-7.78352
130.624,-29.2932,20.5613,-7.8684
130.628,-29.3948,20.5464,-7.9377
130.632,-29.5161,20.5609,-7.98669
130.636,-29.6515,20.6023,-8.01201
130.64,-29.7972,20.6695,-8.01343
130.644,-29.9497,20.7648,-7.98711
130.648,-30.105,20.8815,-7.93584
130.652,-30.2593,21.0104,-7.86271
130.656,-30.4097,21.1447,-7.77175
130.66,-30.5521,21.2777,-7.67181
130.664,-30.6835,21.4002,-7.57144
130.667,-30.8028,21.5054,-7.47615
130.671,-30.9086,21.588,-7.38861
130.675,-30.9988,21.6436,-7.31225
130.679,-31.0723,21.6653,-7.25428
130.683,-31.131,21.6577,-7.21286
130.687,-31.1744,21.6242,-7.18334
130.691,-31.2001,21.5654,-7.16166
130.695,-31.2063,21.4815,-7.14601
130.699,-31.1949,21.38,-7.13071
130.703,-31.1653,21.2647,-7.11298
130.706,-31.116,21.1362,-7.09005
130.71,-31.0467,20.9982,-7.05632
130.714,-30.9604,20.8547,-7.01137
130.718,-30.8576,20.7048,-6.95723
130.722,-30.7371,20.5455,-6.89457
130.726,-30.5994,20.3747,-6.82638
130.73,-30.4496,20.1957,-6.7554
130.734,-30.2894,20.0081,-6.6832
130.738,-30.121,19.8126,-6.60787
130.742,-29.9478,19.6118,-6.53079
130.746,-29.7709,19.404,-6.45667
130.749,-29.592,19.1901,-6.38717
130.753,-29.412,18.9707,-6.32103
130.757,-29.2308,18.7472,-6.25573
130.761,-29.0492,18.5185,-6.19386
130.765,-28.8677,18.2873,-6.13607
130.769,-28.6863,18.0559,-6.07712
130.773,-28.5039,17.8244,-6.01729
130.777,-28.3199,17.5933,-5.95706
130.781,-28.1345,17.363,-5.89588
130.785,-27.9477,17.135,-5.8305
130.789,-27.76,16.9099,-5.76196
130.792,-27.5723,16.6875,-5.6909
130.796,-27.3841,16.4667,-5.61861
130.8,-27.1952,16.2461,-5.5471
130.804,-27.0052,16.025,-5.47722
130.808,-26.8137,15.8026,-5.40271
130.812,-26.6202,15.578,-5.31722
130.816,-26.4246,15.3503,-5.2288
130.82,-26.2271,15.1208,-5.13928
130.824,-26.0286,14.8908,-5.04839
130.828,-25.8303,14.6627,-4.95804
130.831,-25.6323,14.4345,-4.86237
130.835,-25.4353,14.2058,-4.76059
130.839,-25.2401,13.9788,-4.65809
130.843,-25.0497,13.7566,-4.55925
130.847,-24.8662,13.5393,-4.46393
130.851,-24.686,13.3258,-4.36526
130.855,-24.5084,13.1159,-4.26397
130.859,-24.3349,12.911,-4.16104
130.863,-24.1648,12.7113,-4.05839
130.867,-23.9949,12.5121,-3.95332
130.871,-23.8259,12.3141,-3.84411
130.874,-23.657,12.1177,-3.72942
130.878,-23.4868,11.9213,-3.60754
130.882,-23.3133,11.7201,-3.47963
130.886,-23.1367,11.5135,-3.34817
130.89,-22.9547,11.3004,-3.20937
130.894,-22.7672,11.0789,-3.06024
130.898,-22.5765,10.846,-2.90211
130.902,-22.3829,10.6026,-2.74067
