t_s,ankle_deg,ankle_vel_dps,ankle_acc_dps2,knee_deg,knee_vel_dps,knee_acc_dps2,hip_deg,hip_vel_dps,hip_acc_dps2,foot_strike,mid_swing,toe_off,steady_state
27.1311,-12.831,26.9419,-781.5,54.5422,294.684,-611.082,-15.372,-133.284,-1134.14,0,0,0,1
27.135,-12.7318,25.1758,-43.1868,55.688,293.066,-445.664,-15.9007,-138.032,-1076.49,0,0,0,1
27.1389,-12.6344,26.6045,764.76,56.8316,291.202,-675.793,-16.4503,-141.694,-639.725,0,0,0,1
27.1428,-12.524,31.1501,1333.81,57.9628,287.787,-949.632,-17.0077,-143.03,-179.869,0,0,0,1
27.1467,-12.391,37.0243,1444.23,59.0798,283.784,-1197.76,-17.5677,-143.099,173.961,0,0,0,1
27.1506,-12.2348,42.4325,1416.74,60.1797,278.43,-1675.12,-18.1255,-141.671,628.755,0,0,0,1
27.1545,-12.0595,48.0918,1618.51,61.2549,270.698,-2328.75,-18.6744,-138.187,1155.66,0,0,0,1
27.1584,-11.8591,55.0763,1806.35,62.2944,260.238,-3109.85,-19.2051,-132.643,1720.68,0,0,0,1
27.1623,-11.6293,62.2031,1716.38,63.2879,246.404,-4219.54,-19.7106,-124.745,2570.1,0,0,0,1
27.1662,-11.3731,68.4846,1568.38,64.2193,227.275,-5319.32,-20.1796,-112.565,3456.52,0,0,0,1
27.1701,-11.0943,74.4553,1446.77,65.0634,204.849,-5748.94,-20.59,-97.7427,3769.69,0,0,0,1
27.174,-10.7915,79.7868,1094.83,65.8196,182.364,-5632.06,-20.9431,-83.1162,3571.71,0,0,0,1
27.1779,-10.471,83.0081,606.964,66.488,160.852,-5335.27,-21.2393,-69.8405,3152.13,0,0,0,1
27.1819,-10.143,84.5284,381.432,67.0762,140.685,-4783.52,-21.4887,-58.4918,2495.38,0,0,0,1
27.1858,-9.81064,85.9878,536.865,67.587,123.483,-4035.02,-21.6962,-50.3466,1664.48,0,0,0,1
27.1897,-9.47129,88.7224,935.224,68.0408,109.164,-3612.8,-21.882,-45.4889,1024.85,0,0,0,1
27.1936,-9.11754,93.2938,1461.73,68.4398,95.2595,-3490.8,-22.0516,-42.3404,535.538,0,0,0,1
27.1975,-8.74248,100.141,2034.83,68.785,81.8935,-3094.26,-22.2128,-41.3052,-49.623,0,0,0,1
27.2014,-8.33523,109.19,2277.99,69.0796,71.0872,-2220.48,-22.3742,-42.7281,-824.463,0,0,0,1
27.2053,-7.88949,117.937,1786.08,69.3403,64.5471,-1294.05,-22.5466,-47.746,-1840.74,0,0,0,1
27.2092,-7.41391,123.143,848.455,69.5838,60.978,-542.223,-22.7472,-57.1079,-3149.88,0,0,0,1
27.2131,-6.9275,124.565,255.238,69.8167,60.3112,-282.209,-22.9927,-72.3528,-3990.45,0,0,0,1
27.217,-6.4408,125.137,108.634,70.055,58.7734,-1129.74,-23.3125,-88.2813,-3466.25,0,0,0,1
27.2209,-5.94993,125.414,-317.809,70.2758,51.4857,-2584.11,-23.6824,-99.4312,-2396.02,0,0,0,1
27.2248,-5.46107,122.654,-1360.69,70.4572,38.5864,-3993.1,-24.0892,-106.999,-1564.62,0,0,0,1
27.2287,-4.99176,114.784,-2484.34,70.5773,20.2917,-5291.94,-24.5182,-111.654,-781.278,0,0,0,1
27.2326,-4.56438,103.246,-2666.53,70.6157,-2.75423,-5993.76,-24.9615,-113.102,13.9242,0,0,0,1
27.2365,-4.1852,93.9532,-2079.79,70.5558,-26.5316,-5913.07,-25.4018,-111.545,540.384,0,0,0,1
27.2404,-3.83042,86.999,-2189.96,70.4084,-48.9472,-5967.7,-25.8328,-108.881,843.056,0,0,0,1
27.2443,-3.50556,76.8452,-2995.46,70.1734,-73.1513,-6593.25,-26.2524,-104.959,1279.46,0,0,0,1
27.2483,-3.2301,63.5984,-3110.77,69.837,-100.454,-7103.61,-26.6528,-98.8858,1963.79,0,0,0,1
27.2522,-3.00873,52.5439,-2548.29,69.3886,-128.645,-7515.26,-27.0249,-89.6181,3074.95,0,0,0,1
27.2561,-2.81963,43.6911,-2580.24,68.832,-159.163,-8125.42,-27.3529,-74.8643,4167.52,0,0,0,1
27.26,-2.66742,32.387,-3077.32,68.1453,-192.12,-8279.45,-27.6097,-57.0615,4414.93,0,0,0,1
27.2639,-2.56662,19.6511,-2751.29,67.3312,-223.842,-7613.31,-27.7986,-40.3749,4085.75,0,0,0,1
27.2678,-2.5139,10.894,-1835.99,66.3966,-251.596,-6696.53,-27.9251,-25.1436,3856.39,0,0,0,1
27.2717,-2.48152,5.30833,-1613.68,65.3657,-276.155,-5783.93,-27.9951,-10.2488,3417.75,0,0,0,1
27.2756,-2.47244,-1.71211,-2011.08,64.2393,-296.78,-4612.34,-28.0052,1.55595,2240.63,0,0,0,1
27.2795,-2.49489,-10.4022,-2209.69,63.0472,-312.187,-3579.87,-27.9829,7.255,857.951,0,0,0,1
27.2834,-2.5537,-18.9742,-1893.87,61.8005,-324.746,-2685.65,-27.9485,8.25826,-201.154,0,0,0,1
27.2873,-2.64312,-25.1971,-2243.25,60.5103,-333.167,-1697.49,-27.9184,5.68358,-906.544,0,0,0,1
27.2912,-2.75054,-36.4985,-4331.68,59.1978,-338.006,-1091.99,-27.9041,1.17634,-1395.77,0,0,0,1
27.2951,-2.92824,-59.0361,-5173.35,57.8698,-341.698,-746.643,-27.9092,-5.22017,-1928.64,0,0,0,1
27.299,-3.21173,-76.9127,-917.013,56.5284,-343.839,221.195,-27.9449,-13.8902,-2696.8,0,0,0,1
27.3029,-3.52909,-66.1998,6570.89,55.1838,-339.97,2132.65,-28.0177,-26.2876,-3717.83,0,0,0,1
27.3068,-3.72888,-25.5809,12843,53.8726,-327.179,4856.63,-28.1502,-42.9339,-4894.84,0,0,0,1
27.3108,-3.72892,34.1296,17574.8,52.6278,-302.03,8797.33,-28.3531,-64.526,-6355.51,0,0,0,1
27.3147,-3.46226,111.714,19659.3,51.5131,-258.454,13177.5,-28.6543,-92.5831,-7401.65,0,0,0,1
27.3186,-2.85622,187.708,14881.3,50.6088,-199.087,13772.9,-29.0764,-122.348,-5228.84,0,0,0,1
27.3225,-1.99588,227.966,1964.43,49.9579,-150.861,8147.46,-29.6101,-133.431,892.341,0,0,0,1
27.3264,-1.07535,203.054,-14353,49.4303,-135.439,74.5031,-30.1187,-115.377,6382.04,0,0,0,1
27.3303,-0.409621,115.841,-20856.4,48.8998,-150.279,-5960.1,-30.5114,-83.5743,7593.6,0,0,0,1
27.3342,-0.170399,40.1239,-11156,48.2563,-182,-6976.11,-30.7716,-56.0555,4912.13,0,0,0,1
27.3381,-0.0961728,28.6897,-206.275,47.478,-204.776,-3774.46,-30.9493,-45.2008,1598.05,0,0,0,1
27.342,0.0537251,38.5125,75.2188,46.6566,-211.486,-1554.67,-31.1247,-43.5716,1244.88,0,0,0,1
27.3459,0.204687,29.2773,-2801.18,45.8259,-216.921,-3309.68,-31.2897,-35.4757,3941.31,0,0,0,1
27.3498,0.282439,16.6297,-1743.12,44.962,-237.341,-6637.56,-31.4019,-12.782,7095.89,0,0,0,1
27.3537,0.334598,15.6601,316.082,43.9718,-268.774,-7871.43,-31.3896,19.9573,8753.3,0,0,0,1
27.3576,0.404776,19.0989,186.852,42.8623,-298.833,-7531.33,-31.246,55.5988,9235.11,0,0,0,1
27.3615,0.483798,17.1197,-1475.48,41.6373,-327.608,-7006.31,-30.9552,92.102,8615.01,0,0,0,1
27.3654,0.538515,7.57243,-2093.1,40.3031,-353.566,-4614.88,-30.5265,122.899,5573.22,0,0,0,1
27.3693,0.542954,0.768464,-351.971,38.8753,-363.66,409.76,-29.9951,135.64,651.175,0,0,0,1
27.3732,0.544518,4.82283,1324.53,37.4621,-350.365,5194.32,-29.4668,127.986,-3304.39,0,0,0,1
27.3772,0.58063,11.1157,757.06,36.1382,-323.082,7675.87,-28.9953,109.826,-5316.44,0,0,0,1
27.3811,0.631354,10.737,-1365.85,34.9382,-290.401,7737.71,-28.6089,86.4542,-5541.73,0,0,0,1
27.385,0.664507,0.445686,-3672.2,33.8696,-262.635,6507.27,-28.3199,66.5341,-4584.94,0,0,0,1
27.3889,0.634836,-17.9503,-4911.08,32.8865,-239.566,6592.36,-28.0891,50.6366,-4662.17,0,0,0,1
27.3928,0.52428,-37.9197,-5419.75,31.9981,-211.135,8914.89,-27.9244,30.1132,-6822.29,0,0,0,1
27.3967,0.338608,-60.2894,-4323.87,31.2371,-169.923,11180.8,-27.8539,-2.6591,-9092.46,0,0,0,1
27.4006,0.053299,-71.6977,-208.449,30.6707,-123.791,11002.5,-27.9451,-40.9172,-9254.55,0,0,0,1
27.4045,-0.221495,-61.9178,803.628,30.2701,-83.9718,9298.31,-28.1735,-74.9557,-8125.21,0,0,0,1
27.4084,-0.430403,-65.4197,-3475.94,30.0147,-51.1528,7668.89,-28.5307,-104.391,-6964.33,0,0,0,1
27.4123,-0.732554,-89.0718,-3944.87,29.8705,-24.0624,5946.04,-28.989,-129.361,-5304.34,0,0,0,1
27.4162,-1.12623,-96.237,413.491,29.8267,-4.70236,4059.7,-29.5413,-145.829,-2874.3,0,0,0,1
27.4201,-1.48436,-85.8416,2254.24,29.8337,7.65197,2872.81,-30.1282,-151.815,-723.388,0,0,0,1
27.424,-1.79683,-78.6269,1194.04,29.8865,17.7401,1913.64,-30.7272,-151.48,976.893,0,0,0,1
27.4279,-2.09859,-76.5138,728.907,29.9723,22.6013,554.423,-31.3116,-144.184,2624.08,0,0,0,1
27.4318,-2.39455,-72.9327,1365.18,30.063,22.0712,-584.122,-31.8536,-130.981,3808.34,0,0,0,1
27.4357,-2.66834,-65.849,1725.79,30.1447,18.0381,-1480.63,-32.3348,-114.433,4366.23,0,0,0,1
27.4396,-2.90896,-59.4508,852.904,30.204,10.5046,-2293.85,-32.7475,-96.8717,4392.35,0,0,0,1
27.4436,-3.13277,-59.1861,-515.171,30.2268,0.118594,-2463.25,-33.0916,-80.1198,3746.06,0,0,0,1
27.4475,-3.37133,-63.4753,-948.373,30.2049,-8.73837,-1845.87,-33.3734,-67.6074,2620.4,0,0,0,1
27.4514,-3.62864,-66.5948,-519.472,30.1585,-14.3013,-1384.05,-33.6197,-59.6492,1834.09,0,0,0,1
27.4553,-3.89156,-67.5334,-189.023,30.0932,-19.5506,-1552.93,-33.8394,-53.2795,1738.07,0,0,0,1
27.4592,-4.15621,-68.0714,-207.227,30.0058,-26.4328,-1815.1,-34.0359,-46.0714,1907.38,0,0,0,1
27.4631,-4.42334,-69.1522,-327.883,29.8867,-33.7301,-1755.47,-34.1993,-38.3791,1843.91,0,0,0,1
27.467,-4.69643,-70.6329,-351.154,29.7423,-40.1466,-1620.23,-34.3358,-31.6668,1659.68,0,0,0,1
27.4709,-4.97512,-71.8955,-273.704,29.573,-46.3874,-1524.44,-34.4467,-25.4136,1562.05,0,0,0,1
27.4748,-5.25807,-72.771,-141.772,29.3799,-52.0555,-1161.39,-34.5343,-19.4641,1328.8,0,0,0,1
27.4787,-5.54361,-73.003,88.2548,29.1664,-55.4601,-456.623,-34.5988,-15.033,837.479,0,0,0,1
27.4826,-5.82837,-72.0816,393.284,28.9467,-55.6227,257.247,-34.6517,-12.9217,369.089,0,0,0,1
27.4865,-6.10671,-69.9307,675.152,28.7319,-53.4505,785.655,-34.6997,-12.1497,101.257,0,0,0,1
27.4904,-6.37467,-66.8073,917.04,28.5291,-49.4851,1165.36,-34.7466,-12.1307,-15.9415,0,0,0,1
27.4943,-6.62861,-62.7667,1162.32,28.3453,-44.3467,1418.41,-34.7945,-12.2742,-54.4914,0,0,0,1
27.4982,-6.86501,-57.7272,1434.64,28.1827,-38.4045,1641.6,-34.8425,-12.5564,-117.191,0,0,0,1
27.5021,-7.07958,-51.5593,1654.84,28.0453,-31.5225,1883.75,-34.8926,-13.1897,-210.854,0,0,0,1
27.5061,-7.26779,-44.7996,1623.47,27.9364,-23.6886,1960.36,-34.9456,-14.2036,-249.906,0,0,0,1
27.51,-7.42955,-38.8768,1368.08,27.8602,-16.2082,1759.38,-35.0035,-15.142,-190.193,0,0,0,1
27.5139,-7.57149,-34.1122,1226.03,27.8098,-9.94433,1533.08,-35.0639,-15.6894,-54.7901,0,0,0,1
27.5178,-7.69603,-29.2991,1283.59,27.7825,-4.23178,1323.81,-35.1261,-15.57,182.854,0,0,0,1
27.5217,-7.80038,-24.0848,1215.97,27.7768,0.397246,946.296,-35.1855,-14.2609,414.614,0,0,0,1
27.5256,-7.88418,-19.7999,915.725,27.7856,3.16069,534.072,-35.2375,-12.331,499.668,0,0,0,1
27.5295,-7.95505,-16.9312,617.642,27.8015,4.56941,249.305,-35.2818,-10.3575,465.587,0,0,0,1
27.5334,-8.01645,-14.9749,393.732,27.8213,5.10826,-5.34115,-35.3184,-8.69387,366.371,0,0,0,1
27.5373,-8.07204,-13.8553,157.555,27.8414,4.52769,-310.972,-35.3497,-7.49542,293.298,0,0,0,1
27.5412,-8.12469,-13.744,-128.192,27.8567,2.67895,-606.775,-35.377,-6.40262,282.38,0,0,0,1
27.5451,-8.17941,-14.8568,-357.816,27.8623,-0.212436,-824.242,-35.3998,-5.28947,277.778,0,0,0,1
27.549,-8.24075,-16.5393,-423.126,27.855,-3.76003,-960.67,-35.4183,-4.23262,236.654,0,0,0,1
27.5529,-8.30861,-18.1622,-392.772,27.8329,-7.71719,-971.036,-35.4328,-3.44073,145.803,0,0,0,1
27.5568,-8.38263,-19.6076,-352.495,27.7947,-11.3458,-827.403,-35.4452,-3.0936,46.9175,0,0,0,1
27.5607,-8.46179,-20.9159,-329.314,27.7443,-14.1809,-650.69,-35.457,-3.07421,-53.8792,0,0,0,1
27.5646,-8.54603,-22.1802,-310.714,27.684,-16.429,-494.259,-35.4692,-3.51451,-220.942,0,0,0,1
27.5685,-8.63506,-23.3432,-302.574,27.6159,-18.042,-339.893,-35.4844,-4.80021,-411.533,0,0,0,1
27.5725,-8.72839,-24.5439,-276.593,27.543,-19.0842,-191.192,-35.5067,-6.7294,-528.718,0,0,0,1
27.5764,-8.82679,-25.504,-159.872,27.4669,-19.5356,-11.6205,-35.537,-8.93056,-612.227,0,0,0,1
27.5803,-8.92762,-25.7929,16.6402,27.3904,-19.175,222.592,-35.5764,-11.5121,-739.066,0,0,0,1
27.5842,-9.02829,-25.374,211.695,27.3171,-17.7967,442.666,-35.6269,-14.7041,-813.684,0,0,0,1
27.5881,-9.12584,-24.1391,388.115,27.2514,-15.7169,575.729,-35.6913,-17.8686,-700.3,0,0,0,1
27.592,-9.21686,-22.342,481.792,27.1943,-13.2991,638.068,-35.7665,-20.1749,-508.933,0,0,1,1
27.5959,-9.30038,-20.3753,551.11,27.1475,-10.7323,654.2,-35.8489,-21.8444,-369.056,0,0,0,1
27.5998,-9.37604,-18.0367,733.812,27.1104,-8.1885,664.309,-35.9372,-23.058,-209.78,0,0,0,1
27.6037,-9.44128,-14.6428,1012.7,27.0835,-5.5427,686.315,-36.0291,-23.4832,16.1614,0,0,0,1
27.6076,-9.49043,-10.1256,1148.91,27.0671,-2.827,609.448,-36.1206,-22.9317,275.58,0,0,0,1
27.6115,-9.52038,-5.66755,1053.88,27.0614,-0.781697,272.296,-36.2082,-21.3304,617.934,0,0,0,1
27.6154,-9.5347,-1.89267,907.917,27.061,-0.699827,-180.707,-36.2873,-18.1044,981.716,0,0,0,1
27.6193,-9.53517,1.4251,755.142,27.056,-2.19338,-530.755,-36.3496,-13.6612,1225.84,0,0,0,1
27.6232,-9.52357,4.0065,495.755,27.0439,-4.84608,-1003.55,-36.394,-8.52811,1513.09,0,0,0,1
27.6271,-9.50387,5.29794,144.859,27.0181,-10.0331,-1545.93,-36.4162,-1.84092,1767.75,0,0,0,1
27.631,-9.48218,5.13814,-170.187,26.9655,-16.9229,-1825.06,-36.4084,5.28153,1770.29,0,0,0,1
27.6349,-9.46373,3.96843,-369.771,26.8859,-24.2905,-1977.02,-36.375,11.9886,1704.45,0,0,0,1
27.6389,-9.45118,2.24949,-505.456,26.7758,-32.3674,-2178.3,-36.3147,18.5967,1704.58,0,0,0,1
27.6428,-9.44616,0.0198137,-593.147,26.6331,-41.3073,-2170.28,-36.2297,25.3047,1614.9,0,0,0,1
27.6467,-9.45102,-2.38417,-575.302,26.4531,-49.3216,-1797.48,-36.117,31.2123,1323.03,0,0,0,1
27.6506,-9.46478,-4.47444,-469.824,26.2478,-55.3493,-1430.87,-35.9859,35.6402,1038.56,0,0,0,1
27.6545,-9.48598,-6.05444,-334.711,26.0207,-60.4996,-1264.71,-35.8386,39.3256,912.348,0,0,0,1
27.6584,-9.51208,-7.0892,-180.017,25.7751,-65.2292,-1039.1,-35.6787,42.7675,793.765,0,0,0,1
27.6623,-9.54136,-7.46073,-3.25249,25.5111,-68.617,-624.761,-35.5045,45.5265,542.594,0,0,0,1
27.6662,-9.57036,-7.11461,161.907,25.2391,-70.1098,-252.641,-35.323,47.0062,304.228,0,0,0,1
27.6701,-9.59694,-6.19591,296.114,24.9634,-70.5907,-19.6435,-35.1373,47.9031,171.588,0,0,0,1
27.674,-9.61877,-4.80137,386.385,24.6876,-70.2633,163.973,-34.9488,48.3467,46.3731,0,0,0,1
27.6779,-9.63445,-3.17747,436.711,24.4145,-69.3097,299.403,-34.7596,48.2654,-71.461,0,0,0,1
27.6818,-9.64359,-1.38978,480.562,24.1462,-67.9244,390.672,-34.5717,47.7884,-162.21,0,0,0,1
27.6857,-9.6453,0.576678,493.368,23.8839,-66.2578,435.129,-34.3863,46.9982,-220.458,0,0,0,1
27.6896,-9.63908,2.46441,445.141,23.6286,-64.5251,414.898,-34.2046,46.0662,-210.779,0,0,0,1
27.6935,-9.62605,4.05412,355.447,23.3798,-63.0166,295.311,-34.0264,45.3516,-120.675,0,0,0,1
27.6974,-9.60741,5.24116,256.677,23.1363,-62.2182,97.9968,-33.8503,45.1235,-11.2115,0,0,0,1
27.7014,-9.58511,6.05928,161.47,22.8938,-62.251,-79.5269,-33.6739,45.264,68.5588,0,0,0,1
27.7053,-9.56008,6.50256,41.5908,22.65,-62.8394,-191.3,-33.4967,45.6591,102.502,0,0,0,1
27.7092,-9.53431,6.38419,-64.6227,22.4029,-63.7455,-215.9,-33.3172,46.0647,63.3948,0,0,0,1
27.7131,-9.5102,5.99773,-79.987,22.152,-64.526,-145.28,-33.1369,46.1543,-18.9188,0,0,0,1
27.717,-9.48746,5.75933,-55.6084,21.8988,-64.8804,-41.6307,-32.9567,45.9169,-120.065,0,0,0,1
27.7209,-9.46521,5.56332,-65.5839,21.6452,-64.8513,32.7362,-32.7781,45.2164,-220.503,0,0,0,1
27.7248,-9.44399,5.24699,-61.4308,21.3922,-64.6247,98.4353,-32.6034,44.1944,-274.583,0,0,0,1
27.7287,-9.42422,5.08342,9.83853,21.1403,-64.0823,191.252,-32.4329,43.0713,-293.234,0,0,0,1
27.7326,-9.40428,5.32385,103.177,20.8916,-63.1306,311.119,-32.267,41.9036,-315.699,0,0,0,1
27.7365,-9.38263,5.88944,162.929,20.6472,-61.6518,377.87,-32.1056,40.6051,-294.375,0,0,0,1
27.7404,-9.35827,6.59665,194.458,20.4099,-60.1787,348.054,-31.9498,39.604,-192.119,0,0,0,1
27.7443,-9.3311,7.40855,243.131,20.177,-58.9328,341.239,-31.7962,39.1042,-79.8355,0,0,0,1
27.7482,-9.3004,8.49599,319.756,19.9496,-57.5129,361.784,-31.6443,38.9803,4.0266,0,0,0,1
27.7521,-9.26473,9.90648,323.622,19.7277,-56.1066,306.955,-31.4916,39.1357,37.0604,0,0,0,1
27.756,-9.22301,11.0241,121.588,19.5112,-55.115,190.331,-31.3386,39.2698,31.8403,0,0,0,1
27.7599,-9.17861,10.8563,-133.607,19.2972,-54.6197,102.877,-31.1849,39.3844,23.119,0,0,0,1
27.7638,-9.1382,9.98039,-37.7917,19.0846,-54.3113,78.675,-31.0309,39.4504,-14.0422,0,0,0,1
27.7678,-9.10064,10.5611,297.191,18.8729,-54.0051,48.1936,-30.8767,39.2747,-53.1813,0,0,0,1
27.7717,-9.0557,12.302,464.319,18.6627,-53.9348,-58.5953,-30.7241,39.035,-9.76221,0,0,0,1
27.7756,-9.00454,14.1884,494.959,18.4516,-54.4628,-166.254,-30.5717,39.1985,86.692,0,0,0,1
27.7795,-8.94486,16.1687,160.678,18.2372,-55.2336,-186.818,-30.4179,39.7122,188.355,0,0,0,1
27.7834,-8.87823,15.4436,-446.174,18.0201,-55.9223,-198.32,-30.2615,40.6699,277.318,0,0,0,1
27.7873,-8.82421,12.6832,-261.592,17.8003,-56.7829,-237.977,-30.1001,41.8786,282.452,0,0,0,1
27.7912,-8.77915,13.4,653.962,17.5765,-57.7813,-209.331,-29.9344,42.8764,223.523,0,0,0,1
27.7951,-8.71953,17.7919,1019.59,17.349,-58.4182,-68.9738,-29.7652,43.6248,214.579,0,0,0,1
27.799,-8.64016,21.3651,639.513,17.1201,-58.3202,57.7239,-29.5936,44.5527,279.028,0,0,0,1
27.8029,-8.55263,22.7878,379.165,16.8934,-57.9672,-29.5192,-29.4171,45.8045,369.777,0,0,0,1
27.8068,-8.46214,24.3271,542.62,16.6673,-58.5508,-319.366,-29.2357,47.4414,488.896,0,0,0,1
27.8107,-8.36258,27.0267,757.481,16.436,-60.4621,-649.555,-29.0465,49.6238,709.471,0,0,0,1
27.8146,-8.25101,30.2446,793.236,16.195,-63.6251,-882.426,-28.8481,52.9838,958.697,0,0,0,1
27.8185,-8.12631,33.2235,669.008,15.9389,-67.3556,-913.757,-28.6326,57.1131,997.324,0,0,0,1
27.8224,-7.99147,35.4708,530.607,15.6688,-70.7634,-865.98,-28.4019,60.7749,890.989,0,0,0,1
27.8263,-7.84922,37.3686,539.369,15.3861,-74.1207,-912.611,-28.1578,64.0735,792.892,0,0,0,1
27.8302,-7.69954,39.6844,645.402,15.0898,-77.8927,-886.021,-27.9014,66.969,601.38,0,0,0,1
27.8342,-7.5392,42.4105,628.36,14.7776,-81.0423,-679.908,-27.6347,68.7715,349.128,0,0,0,1
27.8381,-7.36823,44.5931,496.093,14.4566,-83.2041,-584.297,-27.3641,69.6963,285.835,0,0,0,1
27.842,-7.19084,46.2859,539.638,14.1276,-85.6068,-707.284,-27.0902,71.0045,505.113,0,0,0,1
27.8459,-7.00665,48.8088,755.616,13.7879,-88.7294,-799.291,-26.8094,73.6423,823.444,0,0,0,1
27.8498,-6.80954,52.1888,774.487,13.4345,-91.8508,-730.992,-26.5149,77.4372,891.458,0,0,0,1
27.8537,-6.59895,54.8591,540.073,13.0703,-94.4399,-657.166,-26.2045,80.6064,607.018,0,0,0,1
27.8576,-6.38099,56.4079,495.947,12.6967,-96.9846,-705.231,-25.8852,82.1792,459.616,0,0,0,1
27.8615,-6.15829,58.7334,846.933,12.3127,-99.9492,-705.82,-25.5625,84.1969,655.351,0,0,0,1
27.8654,-5.92216,63.0241,1177.36,11.9159,-102.498,-547.673,-25.2275,87.2988,809.095,0,0,0,1
27.8693,-5.66594,67.931,1205.5,11.512,-104.228,-420.259,-24.8805,90.5175,895.401,0,0,0,1
27.8732,-5.39148,72.4415,1157.95,11.1017,-105.782,-447.68,-24.5204,94.2937,1109.97,0,0,0,1
27.8771,-5.10003,76.9769,1177.37,10.6856,-107.725,-537.613,-24.1439,99.1886,1349.9,0,0,0,1
27.881,-4.79014,81.6391,1224.12,10.2601,-109.981,-529.788,-23.7455,104.839,1197.62,0,0,0,1
27.8849,-4.46227,86.5397,1324.35,9.82645,-111.864,-433.389,-23.3249,108.544,591.844,0,0,0,1
27.8888,-4.11409,91.9849,1411.72,9.38626,-113.367,-408.585,-22.8975,109.463,51.9671,0,0,0,1
27.8927,-3.74368,97.5681,1600.38,8.94082,-115.055,-532.04,-22.4698,108.95,-316.161,0,0,0,1
27.8967,-3.35189,104.487,2071.41,8.48744,-117.523,-768.915,-22.0464,106.993,-491.574,0,0,0,1
27.9006,-2.92743,113.75,2370.57,8.02273,-121.062,-1220.53,-21.634,105.11,-183.198,0,0,0,1
27.9045,-2.46327,123.006,2167.48,7.5417,-127.058,-2122.07,-21.2253,105.562,571.539,0,0,0,1
27.9084,-1.9665,130.682,2171.04,7.03015,-137.64,-2812.05,-20.8093,109.575,998.826,0,0,0,1
27.9123,-1.44238,139.966,2892.8,6.46646,-149.026,-2298.22,-20.3693,113.364,636.779,0,0,0,1
27.9162,-0.873088,153.281,3562.57,5.86596,-155.594,-1070.55,-19.9237,114.55,177.458,0,0,0,1
27.9201,-0.244955,167.797,3779.08,5.25096,-157.389,-56.3077,-19.4744,114.751,-22.9418,0,0,0,1
27.924,0.437742,182.803,4427.67,4.63644,-156.033,634.451,-19.0273,114.37,-98.8489,0,0,0,1
27.9279,1.1831,202.386,5406.79,4.03203,-152.433,977.446,-18.581,113.979,-31.7086,0,0,0,1
27.9318,2.01878,225.041,5289.59,3.44564,-148.398,873.846,-18.1369,114.123,107.678,0,0,0,1
27.9357,2.94112,243.708,4178.44,2.87275,-145.606,511.051,-17.6895,114.82,222.372,0,0,0,1
27.9396,3.92263,257.683,3631.67,2.30816,-144.405,260.379,-17.2399,115.86,136.95,0,0,0,1
27.9435,4.95414,272.079,3832.17,1.74466,-143.572,241.983,-16.7844,115.89,-210.273,0,0,0,1
27.9474,6.04811,287.62,3538.65,1.18657,-142.515,167.929,-16.3346,114.217,-396.749,0,0,0,1
27.9513,7.20103,299.723,2329.17,0.63133,-142.26,-185.38,-15.8921,112.79,-167.552,0,0,0,1
27.9552,8.38955,305.815,486.152,0.0752364,-143.963,-665.554,-15.4535,112.908,154.258,0,0,0,1
27.9591,9.59006,303.521,-2323.12,-0.49331,-147.46,-1055.98,-15.0101,113.995,413.109,0,1,0,1
27.9631,10.7606,287.667,-6020.44,-1.07672,-152.212,-1321.72,-14.5629,116.135,688.676,0,0,0,1
27.967,11.8373,256.489,-9338.21,-1.68239,-157.785,-1403.42,-14.1028,119.375,814.774,0,0,0,1
27.9709,12.7643,214.717,-11700.3,-2.30933,-163.176,-1142.74,-13.6304,122.5,505.851,0,0,0,1
27.9748,13.5147,165.086,-12914,-2.95712,-166.712,-590.941,-13.1458,123.327,-312.562,0,0,0,1
27.9787,14.054,113.833,-11981.4,-3.61169,-167.792,-21.1143,-12.6669,120.059,-1180.71,0,0,0,1
27.9826,14.4039,71.4875,-9495.86,-4.26792,-166.877,830.894,-12.2079,114.103,-1827.69,0,0,0,1
27.9865,14.6125,39.6513,-6626.48,-4.91533,-161.301,2136.51,-11.7756,105.781,-2356.63,0,0,0,1
27.9904,14.7137,19.7215,-2616.15,-5.528,-150.187,3443.77,-11.3816,95.6932,-2690.53,0,0,0,1
27.9943,14.7665,19.2139,2454.69,-6.08859,-134.399,4749.25,-11.028,84.7624,-2992.67,0,0,0,1
27.9982,14.8638,38.8976,5775.81,-6.57793,-113.085,5789.65,-10.7194,72.3145,-3188.14,0,0,0,1
28.0021,15.0704,64.3345,5015.82,-6.97201,-89.1699,6194.72,-10.4631,59.8567,-3006.66,0,0,0,1
28.006,15.3664,78.0812,1634.88,-7.27452,-64.6923,6354.32,-10.2518,48.8265,-2632.06,0,0,0,1
28.0099,15.6804,77.1062,-834.283,-7.47739,-39.5299,6419.31,-10.0817,39.295,-2197.87,0,0,0,1
28.0138,15.9687,71.5638,-1224.41,-7.58333,-14.5446,6189.47,-9.94484,31.6567,-1592.33,0,0,0,1
28.0177,16.2394,67.5411,-1325.05,-7.59101,8.82225,5333.01,-9.83435,26.8557,-893.837,0,0,0,1
28.0216,16.4964,61.2125,-1623.74,-7.51441,27.1169,4068.8,-9.73504,24.6741,-394.504,0,0,0,1
28.0255,16.7176,54.8564,-383.058,-7.37917,40.6077,3107.45,-9.6416,23.7739,-33.7908,0,0,0,1
